is_late,orders,avg_review,low_review_rate,avg_delivery_days,delivery_status
False,89443,4.290589164793966,0.09231577652806816,10.531981261809197,On Time
True,6381,2.2718225983388183,0.6235699733584078,33.36232565428616,Late
